"","AAPL","TGT","GOOGL","GOOG","NVDA","BBY","JNJ","WMT","V","UNP","HD","KMX","MA","BAX","BAC","RTX","PFE","UAL","CRM","ALGN","CSCO","GM","INTC","CHTR","ABT","LLY","WFC","WMB","T","TRV","DHR","COST","MS","GE","INTU","SYK","AMGN","GRMN","AMT","XLNX","BLK","MDLZ","ANTM","COO","CCI","CNP","TJX","LUMN","PNC","ALB","COP","CZR","EW","SO","FDX","CAG","FISV","CF","BSX","MGM","ADI","MPWR","NXPI","XEL","NOC","AEP","GPN","BR","MSCI","CPRT","EXC","SBAC","INFO","NOV","SPG","RSG","APH","HBAN","MSI","VRSK","PH","NCLH","SYY","NTAP","WELL","HOLX","PXD","BKR","STT","TYL","WEC","AJG","EQR","EVRG","LEN","AMCR","CDW","MAA","ETSY","FE","AEE","OXY","TSN","CMS","CRL","DRI","CFG","GL","NVR","TFX","CAH","CTXS","PHM","NWL","SJM","TAP","L","DXC","NRG","GPS","AOS","PNW","BIIB","KMI","CL","CPB","IT","J","HPE","HII","WY","PVH","BLL","LVS","CE","DVN","FITB","O","LNC","DISH","ROK","RCL","MCD","CTSH","MU","AKAM","MTD","GIS","KR","GPC","NWSA","IPGP","GLW","TRMB","MTB","PRGO","HON","HAS","AAP","FRT","CAT","MKTX","DE","NDAQ","CVX","OKE","ETN","DFS","WRK","MHK","FAST","PKI","LMT","ALL","TSCO","DISCA","PEAK","IR","WBA","CBRE","QCOM","LOW","TFC","STZ","SLB","VLO","DD","EFX","GILD","JCI","LYV","NWS","HES","BIO","REGN","PAYX","CVS","VIAC","PGR","LH"
"2018-04-25",39.346344,65.486282,1022.98999,1021.179993,53.718048,68.230019,116.147202,81.912758,118.757988,127.084923,164.02565,62.09,169.567551,64.136932,28.029688,70.600807,30.496861,68.510002,117.32,245.630005,39.616913,35.064354,47.147713,300.350006,55.668919,75.793709,47.515347,20.7127,28.532476,122.183266,98.954689,183.069458,47.442528,104.855034,172.239349,159.44368,159.293167,53.085613,127.454208,60.937359,470.264679,36.956696,229.536011,227.439529,94.223709,22.139797,40.042732,13.771909,130.922287,90.566963,58.962811,39.450001,43.173332,39.733353,236.24765,33.614647,70.160004,35.924416,29.42,33.980598,82.315063,115.853828,97.556618,41.772545,315.173462,61.987915,108.672432,101.663422,144.343048,51.34,35.042137,162.264679,48.050621,37.626129,123.002281,61.215614,40.122246,12.988007,103.819847,104.858498,158.838043,56.380001,57.525913,60.796566,43.51305,38.849998,190.808228,31.552418,91.73243,220.860001,57.074238,65.275131,53.941853,47.587753,52.713139,9.419459,68.518379,80.614471,28.73,29.61664,52.441521,67.981354,65.430908,41.60931,104.699997,85.024811,36.862236,84.149567,3101.199951,260.836914,56.13073,93.348892,29.268326,23.184286,104.706535,67.240303,50.64061,84.076042,29.108582,27.386761,57.759937,70.375824,269.450012,13.278405,61.415703,37.360577,117.379997,56.977646,15.481374,237.525635,32.383198,158.204468,39.162037,65.076378,101.469604,31.701973,29.639627,42.986511,65.119904,36.860001,156.482544,112.450005,144.118484,77.686165,47.599998,70.779999,560.669983,39.002045,23.921907,80.37841,15.21257,214.089996,24.794695,34.830002,166.332031,73.801849,131.767014,78.629166,106.020065,99.242378,133.323502,194.862732,130.604233,82.928551,105.721916,46.040733,71.054771,66.561554,58.155834,227.119995,22.63739,72.577255,302.652435,90.965767,59.561348,24.1,18.900858,31.68,59.070942,45.389999,44.940365,76.932831,47.894379,215.915283,61.045864,91.673042,84.306976,115.581581,64.745728,31.030931,39.470001,15.4814,55.963459,258.850006,316.170013,53.833851,61.371117,46.983658,53.114403,172.710007
"2018-04-26",39.483398,66.16748,1043.310059,1040.040039,55.840389,69.367508,117.292526,82.636337,124.509247,123.460838,171.728104,62.09,175.161804,67.48262,27.964586,71.397217,30.638203,66.620003,120.830002,259.890015,40.070099,35.193161,48.680153,298.149994,56.475719,77.110825,46.915928,20.680357,26.83025,122.857864,100.224983,184.286972,47.588398,107.317802,180.843033,162.075653,159.785202,54.122902,128.496552,61.9715,479.904602,37.040524,227.7677,229.448212,94.134148,22.308599,40.893272,13.786799,130.949234,91.601089,60.693817,40.25,43.203335,39.785149,236.276337,33.849915,71.32,36.11488,29.450001,31.056705,83.187279,117.668594,98.809929,42.420547,316.443237,62.598022,111.28183,102.392555,144.720322,51.419998,35.355335,162.984802,48.277229,37.970161,125.869057,61.403759,40.562778,12.962133,104.208862,104.878181,153.438675,55.049999,57.986488,60.986412,43.073784,39.200001,192.563782,32.334274,91.459656,221.809998,57.801289,66.074829,54.675266,48.314358,53.084698,9.419459,68.547295,81.486038,29.530001,29.729349,53.046505,68.192253,65.978951,42.135551,104.800003,86.639084,36.394093,84.441521,3144.120117,265.402924,56.678177,97.785332,29.786009,22.996632,104.543404,67.782623,50.797825,85.554115,29.342646,27.579044,58.840012,71.37088,273.859985,13.245741,61.582169,37.558582,119.32,56.559845,15.552919,236.58493,32.803883,160.017944,39.366524,65.769066,102.812531,32.224331,29.71032,43.662369,65.011208,36.810001,154.602478,107.173431,146.854065,78.473488,50.139999,71.529999,563.609985,39.294296,23.921907,80.532257,15.298787,215.660004,24.648092,35.080002,166.277374,74.541588,131.534073,77.580421,111.290604,100.74659,134.351959,195.048508,129.023788,83.278091,107.01416,46.450153,70.295425,67.033943,57.485844,227.199997,22.769823,73.52858,303.479187,91.003082,63.842411,24.15,18.934698,30.860001,59.77853,45.220001,45.590763,78.632355,47.475887,217.685471,61.372734,94.085472,84.836876,111.849113,65.320282,31.53602,40.27,15.52933,55.114677,259.480011,323.970001,54.506779,62.240997,46.620228,53.405071,172.479996
"2018-04-27",39.026585,67.060379,1031.449951,1030.050049,56.115601,70.670097,117.530769,82.025528,123.460892,126.281631,172.412323,62.860001,172.979156,67.694733,28.038982,71.18795,30.762918,67.860001,120.220001,257.899994,40.523277,34.641113,48.386513,263.329987,56.532661,77.278954,46.844353,20.664188,26.781618,123.079636,100.087128,185.532776,47.505947,107.317802,182.220016,164.543732,161.689468,54.398296,126.994125,62.009796,481.676605,37.189541,229.833939,230.587463,90.739578,22.628435,41.566021,14.069681,132.395935,91.980576,58.863117,40.549999,43.096668,40.052738,239.529663,33.980038,71.470001,35.851868,29.23,30.085278,82.230675,116.727219,101.615448,42.986393,304.968353,63.297836,110.230103,101.710754,145.300735,51.630001,35.659576,156.799622,48.53339,38.196236,130.881683,61.62014,40.799988,13.056999,104.512466,105.350243,155.166107,54.75,58.382584,60.932163,45.545727,39.360001,191.182358,32.352245,91.159607,221.889999,58.59198,66.441765,55.408684,48.691113,53.632263,9.419459,68.980766,82.58223,29.5,29.73802,53.715649,67.700172,66.276192,42.806965,105.07,88.122719,36.818893,85.171379,3157.929932,266.980896,58.117428,99.815063,29.776421,23.661961,105.28653,67.604973,50.846947,85.446762,29.501816,27.84458,58.745811,71.863983,276.799988,13.187863,61.572926,37.873592,121.18,57.133121,15.517145,231.194748,33.117142,159.938248,39.48336,65.067398,101.714333,32.197315,29.895905,44.580845,64.884422,34.740002,155.537796,106.120018,146.299606,78.367882,47.52,71.099998,564.01001,39.427135,23.819239,82.287872,15.337107,212,24.950466,35,168.136444,75.30027,131.650528,78.98175,114.397842,102.985214,132.891937,194.833435,130.187851,83.882668,109.081741,46.876812,70.517677,65.968735,54.305588,217.360001,23.29957,73.4394,295.791107,91.618942,65.53759,23.950001,19.746918,31.84,60.109936,45.669998,46.16888,79.312172,47.556023,222.9104,61.028198,92.600891,85.207787,110.219177,65.284927,31.655399,39.560001,15.57726,53.407669,259.5,313.049988,55.251472,63.382706,46.56432,53.713379,174.520004
"2018-04-30",39.73344,66.830238,1018.580017,1017.330017,55.761047,70.20224,115.899796,83.124962,124.313293,124.815208,170.877411,62.5,175.269943,67.01017,27.825089,69.845108,30.43866,67.540001,120.989998,249.850006,40.142601,33.803837,47.367939,271.290009,55.175354,75.728325,46.486488,20.80163,26.506023,121.610329,98.787308,186.080231,47.286098,105.00428,180.462158,163.338654,158.974258,53.856705,128.045837,61.511887,478.784546,36.789051,226.797012,228.558792,90.345505,22.504055,40.77314,13.831463,130.841415,91.990067,59.36158,40.5,42.453335,39.811035,236.534729,33.734333,70.860001,35.189793,28.719999,30.219933,81.921181,113.641151,101.1334,42.7491,305.148438,62.786446,112.164856,101.52137,144.942825,51.080002,35.507462,158.062286,48.405312,38.009472,131.049316,60.848713,40.524048,12.858644,104.208862,104.691315,155.392609,53.470001,57.608814,60.190857,46.028046,38.790001,193.350433,32.451107,90.723167,218.919998,58.419304,65.84903,55.194023,48.60141,51.715778,9.419459,68.672508,82.177872,29.940001,29.82472,53.733982,67.893486,65.115067,42.816029,104.190002,86.648399,35.969292,84.412331,3100,264.180115,56.660515,99.467133,29.105349,23.568134,103.38343,66.6138,51.544556,85.09996,29.051975,26.773279,57.78508,71.495438,273.600006,13.080375,60.324448,36.703548,121.290001,56.443249,15.248837,228.786575,32.920231,159.101242,39.035458,65.96698,101.137306,32.719677,29.312653,43.954285,63.978714,33.549999,153.891632,102.675041,154.746674,78.559906,45.98,71.650002,559.929993,38.736374,23.51123,79.925934,15.308367,213.029999,24.758047,34.599998,166.104202,74.105331,129.634521,80.220261,112.539391,102.507408,132.561325,194.217392,128.077347,83.429214,107.780884,47.142975,69.480515,65.996529,52.849457,209.880005,22.829193,72.696167,294.69812,91.273666,65.125771,23.65,19.763836,31.629999,59.51878,45.310001,46.078556,77.829803,47.012886,221.873032,60.568787,93.57093,83.777077,108.068398,63.844151,31.104395,39.470001,15.57726,53.747185,253.710007,303.679993,54.345264,63.273964,45.846802,53.105595,170.75
"2018-05-01",40.6567,65.421837,1040.75,1037.310059,56.316422,69.147346,115.459969,82.138298,124.93055,123.974564,170.7202,63.540001,177.216644,67.636909,27.852989,69.153336,29.432629,68.379997,123.110001,251.339996,40.632038,33.509411,48.937096,279.399994,55.830273,73.860115,47.023285,20.987576,26.376328,121.139053,99.348595,185.504471,47.460152,104.855034,182.854813,162.87587,154.236389,54.150448,126.862679,61.789566,475.54364,36.314056,226.35495,229.937881,90.336548,22.601782,40.158058,13.764466,130.598801,92.616249,59.551891,40.299999,44.196667,39.543453,234.104279,33.270229,71.629997,35.071892,29.48,30.200697,83.337341,115.601501,100.256065,42.575691,291.105743,62.301945,112.442665,102.278923,145.745743,51.66,35.928036,155.369247,48.681183,37.8522,133.899338,60.876934,40.635403,12.772403,102.927963,104.927345,158.554855,53.860001,58.115448,61.338978,47.251106,39.630001,190.769867,32.028721,89.468452,220.020004,58.773743,65.773781,55.650173,48.484791,52.713139,8.855161,69.712852,83.130295,30.32,29.373882,53.468166,67.295937,64.613495,42.689011,104.989998,87.058998,35.690395,84.353935,3132.389893,266.645569,56.157223,101.206902,29.603861,23.0734,104.226227,67.025215,51.524918,84.868744,28.72397,26.416183,57.935791,71.069122,274.609985,13.245743,60.111744,36.856556,122.010002,56.734737,15.365106,220.800049,32.571159,154.80658,38.227291,67.343353,98.112587,32.602596,29.480558,44.537327,63.580215,33.43,156.426376,103.975212,151.049927,78.559906,46.790001,70.839996,567.219971,38.5681,23.109886,80.251724,15.337107,233.289993,24.574789,34.599998,166.568985,74.038933,129.482208,79.582802,113.65052,103.914284,132.61647,197.043228,128.115204,84.081032,107.565506,47.35434,68.397041,65.320343,53.439053,215.860001,22.541489,71.794388,283.326813,91.628242,64.895905,24.01,20.026112,31.16,58.596214,45.799999,45.906918,78.330208,47.253296,218.589569,60.42746,93.393806,83.53862,109.01358,64.135857,33.005371,39.75,15.52933,54.369625,253.25,301.220001,54.928474,61.61578,46.228855,53.290573,170.880005
"2018-05-02",42.452709,65.771652,1026.050049,1024.380005,56.110638,69.59684,113.160126,81.132813,123.82341,122.610886,171.903763,63.52,182.692902,67.906868,27.508896,68.885948,29.0086,67.919998,122.82,249.470001,39.752872,33.306995,48.001102,274.779999,54.909576,73.635918,46.692261,21.141182,25.987247,118.57933,98.038902,183.097763,47.359383,105.825203,181.575485,161.034409,154.373062,56.867603,128.149155,62.354519,472.624146,35.289555,220.252289,226.700012,90.30072,22.619549,40.138836,13.764466,129.044266,92.824959,59.316254,40.400002,43.893333,39.923264,230.219452,32.706009,69.029999,35.434669,29.27,30.027575,82.812141,114.854233,99.031685,42.475296,291.048889,62.077633,111.688622,101.691826,145.532867,51.799999,36.133858,153.741592,48.513683,37.763741,133.438278,60.557079,40.645081,12.64304,102.121452,98.347878,158.413284,52.029999,57.857525,60.932163,47.414757,39.639999,188.342819,31.992769,88.868347,219.179993,58.510181,64.578903,55.015141,47.892754,52.067783,8.855161,73.267372,82.681053,30.77,29.486588,53.513992,67.515617,62.690678,42.516624,104.790001,85.836609,35.742699,82.592506,3093.219971,265.866455,57.084351,100.916939,29.297085,22.902802,103.15686,56.702145,50.198463,83.952194,28.56465,26.663406,57.248203,70.536232,274.130005,13.361496,58.391621,35.956512,120.660004,56.093449,15.311445,218.015579,32.705421,151.717621,37.487282,67.694199,99.657516,34.43087,28.941492,44.215363,61.33408,33.330002,156.566696,101.726028,148.499146,78.137451,45.889999,71.650002,560.830017,37.62936,22.913879,79.582047,15.049715,226.429993,24.464834,34.34,163.66188,72.379311,128.111298,78.890686,113.965179,102.215424,132.102219,197.53212,127.528412,83.041931,108.108246,48.982662,67.43396,65.301834,52.313461,212.309998,22.450148,71.516937,280.791718,87.765305,65.317314,23.58,19.83152,31.4,57.010845,46.290001,45.401058,79.274406,47.066311,215.848679,60.657154,94.684364,84.108269,108.704933,59.115273,32.426815,40.110001,15.193821,54.331905,252.589996,296.140015,54.569584,59.749191,45.651115,51.951698,170.940002
"2018-05-03",42.529636,65.495483,1026.300049,1023.719971,57.766861,68.807938,112.729477,81.029465,124.607224,123.04055,169.388702,63.32,183.341782,67.260864,27.1555,68.420883,28.900513,67.519997,124.410004,255.139999,40.278557,33.26099,47.973576,271.359985,54.985516,72.89798,46.457909,21.100756,25.889982,117.645981,97.487473,182.163391,46.791439,103.959465,182.014923,160.822281,151.603241,55.398869,129.191467,63.024792,469.759735,34.991505,221.78038,225.131073,90.972458,22.548477,40.153255,13.451807,130.311264,92.872414,59.805645,40,44.273335,39.931892,231.70256,32.596809,68.989998,34.709106,29.43,30.085278,82.446388,116.717529,89.043671,42.420547,299.121979,62.122505,112.462517,102.089531,144.333359,52.279999,36.554424,154.047379,47.883129,37.72443,133.312561,63.257065,40.799988,12.470556,102.178375,98.947807,158.932404,51.099998,57.277203,60.742317,47.793724,36.91,184.323257,31.992769,87.649979,219.559998,58.61924,64.503632,55.095634,48.484791,52.439346,8.855161,71.764633,82.456429,30.85,29.373882,53.84399,67.919853,61.353081,42.487362,104.919998,85.687317,35.219746,81.833427,3163.070068,262.473999,44.855133,101.303566,29.613447,22.766323,100.963776,55.542667,49.559814,83.572357,30.317139,26.544374,57.408329,70.882607,266.440002,13.080375,58.558083,36.361538,121.199997,55.529892,15.114686,195.034424,32.517456,150.920502,36.922543,67.793144,98.940895,33.50322,28.52615,44.633045,60.165714,33.09,158.961182,100.91935,147.944641,78.118233,46.619999,71.449997,574.799988,36.495785,22.279202,80.197418,15.21257,229.860001,24.345716,34.34,163.66188,71.364555,128.451797,78.417145,113.503036,103.870033,132.028763,194.579163,129.53479,81.247147,108.556221,49.194038,68.284378,64.468193,52.574436,215.419998,22.600855,71.516937,284.677063,87.755974,63.35397,22.870001,19.907667,31.68,55.738964,45.959999,45.446232,78.207466,46.701252,213.250488,59.826702,95.629112,84.081757,108.502411,57.621494,32.500282,40.43,15.52933,54.501656,250.830002,292.410004,55.33223,56.423748,45.418148,52.207142,169.639999
"2018-05-04",44.198219,65.403435,1051,1048.209961,59.271835,69.917885,113.792351,82.251053,125.567398,125.282234,171.090073,64.959999,185.003342,67.858643,27.248497,69.473076,28.967035,68.32,125.120003,258.970001,41.058025,33.776226,48.711918,276.070007,55.754349,73.234261,47.242111,21.173523,26.052097,119.863808,98.669128,184.220901,47.084568,105.228172,185.013031,161.969635,153.05191,54.976604,130.384018,64.106804,477.774658,36.230232,224.096497,226.410217,92.530899,23.445793,39.802471,13.764466,130.832413,94.931175,60.594124,42.5,44.923332,39.733353,234.372192,33.597832,69.720001,34.926769,29.549999,30.643129,84.659691,120.211205,96.679291,42.338402,297.388031,62.257076,111.966415,102.809212,147.167801,52.82,36.760246,156.987045,48.641769,37.842377,133.564011,64.498878,41.31797,12.677536,102.500984,100.668884,161.367813,51.509998,57.378529,61.483635,48.388023,37.93,186.289871,32.352245,88.877449,222.139999,58.537445,64.861153,55.542847,49.148602,53.231365,8.855161,72.7472,82.968559,30.59,29.890898,53.990654,68.288925,62.207664,42.469086,105.93,86.620422,35.760109,83.166672,3158.590088,267.345764,46.806515,101.709518,29.69973,23.58519,102.685623,56.552532,50.080566,84.232941,31.207445,26.370401,58.821167,71.228981,270.339996,13.320157,58.918755,36.919559,123.019997,55.228676,15.391934,198.166931,32.678558,151.727615,37.526234,68.710724,100.895325,34.10664,28.835449,45.485867,62.448082,33.389999,162.272278,101.88736,152.519394,78.895966,47.580002,72.010002,552.969971,37.673641,22.531208,81.373871,15.461642,233.360001,24.813023,34.889999,164.445618,72.322411,128.926682,79.109261,114.722328,105.055725,134.407074,197.258347,129.941742,82.843544,108.142708,49.671566,69.966469,65.644539,53.465374,216.360001,23.130598,72.161064,286.063995,88.194527,64.129715,23.16,20.148346,32.07,57.154156,46.73,47.415474,79.529343,47.28891,210.5952,60.772007,95.645958,85.406517,108.463821,57.824791,33.290062,45.5,15.67312,55.369312,252.820007,291.25,55.996178,57.175816,49.54623,52.682793,171.300003
"2018-05-07",44.517998,63.820122,1059.459961,1054.790039,61.657001,69.257423,113.242599,80.315292,126.645149,126.001419,169.730789,64.169998,185.917709,67.810448,27.564692,70.275291,29.041861,67.519997,126.970001,265.029999,41.447758,33.435806,49.219532,278.100006,56.304863,73.449089,47.467453,21.238197,25.971041,119.198456,98.058617,182.210571,47.991451,105.00428,185.120438,161.468262,153.124802,54.499275,129.7173,64.374908,480.712555,36.034641,220.329178,225.420868,91.859177,23.659019,39.350773,13.75702,131.10199,94.978615,60.51255,42.150002,45.363335,39.232697,232.630707,34.007343,70.410004,34.219345,29.940001,30.402678,84.875404,120.182083,94.924637,42.101116,300.495941,61.709785,112.760147,102.69558,149.866791,52.439999,36.957108,155.467896,49.420116,37.940666,133.924469,64.009682,41.545498,12.703409,101.817833,101.976913,160.952484,50.310001,58.474689,62.233982,48.737965,36.919998,187.834335,32.019733,89.559364,222.139999,58.192093,64.936424,55.900604,48.700089,53.123814,8.855161,73.566002,83.606522,31.42,29.908426,53.660656,67.911072,62.439884,42.075935,105.360001,85.761963,35.794979,83.147217,3108.620117,268.627808,46.594604,103.014343,29.728489,23.525486,102.087509,55.757732,50.306549,83.69622,32.013397,25.958363,59.066063,70.829323,269.700012,13.402837,58.095684,36.928558,123.790001,55.102364,15.472429,203.039734,32.866535,150.98027,37.214649,69.16053,101.016319,34.124653,29.003357,45.833942,62.149212,33.900002,162.796051,99.70459,152.491669,74.757683,48.48,73.120003,552.900024,37.496513,22.381868,81.265274,15.701136,233.979996,24.703064,35.650002,164.873932,73.251801,129.168594,80.165634,114.20118,105.161896,137.575134,199.487686,132.705231,83.750397,107.634438,50.156933,69.807617,66.543022,53.996342,215.410004,23.473104,72.696167,291.82309,88.698387,63.986069,23.389999,20.440601,32.049999,55.801655,46.279999,47.885197,79.170555,47.840961,212.993546,61.143044,95.882156,86.002647,108.984642,57.347481,33.657406,45.07,15.912771,55.850296,254.75,288.540009,56.130768,55.95256,48.847343,53.466736,171.110001
"2018-05-08",44.731987,63.902985,1058.589966,1053.910034,62.083443,69.376678,112.344643,80.569016,127.272194,128.046982,171.099304,63.150002,187.323608,66.961983,27.834385,70.79847,29.083429,67.720001,128.75,265.459991,41.429634,33.426601,49.496399,271.01001,55.725868,73.68264,47.945198,21.116926,25.695438,118.893501,97.664719,183.550797,48.898335,106.496872,185.716171,160.63913,153.516602,54.692043,128.656189,64.777061,477.343109,35.932198,215.370209,226.65007,92.020386,23.58794,39.682331,13.49647,132.566681,95.557335,61.391647,42.349998,44.943333,38.110531,231.51123,34.034641,70.410004,34.273766,29.83,30.835491,85.738243,120.444107,95.242798,41.069801,311.999146,60.337063,113.067726,106.246582,150.24408,53.200001,36.455994,155.270615,49.804359,38.451786,133.069489,63.71804,41.506767,12.815522,102.320709,101.908073,161.518845,50.650002,57.793053,62.94817,48.2393,36.939999,189.6091,32.379211,90.286743,223.880005,56.465332,64.644775,55.578625,47.713341,53.221588,8.855161,73.777916,82.690033,31.42,29.128515,52.166519,68.719528,61.919712,41.134209,104.940002,86.09787,36.012871,82.757957,3089.76001,264.01239,46.356194,103.700592,29.881876,23.295177,102.268776,56.468372,50.336025,84.827469,31.769745,26.29715,59.32037,69.541504,269.730011,13.287082,57.596298,37.171566,130.529999,60.339561,15.552919,208.655685,32.571159,151.169601,37.068592,68.944626,101.17453,35.142361,29.250792,45.651196,61.949959,29.809999,163.768799,98.765068,152.279099,72.539742,48.57,73.68,546.429993,37.46109,22.484539,81.247169,15.681976,233.970001,24.556459,35.029999,165.001511,70.653282,129.231354,79.500839,114.850174,104.215118,137.676117,199.193741,134.456131,83.467003,109.038666,50.055161,69.919746,67.497078,54.095341,213.429993,23.432001,72.884468,297.775146,89.304886,63.670017,23.049999,20.217108,31.51,55.855396,46.48,47.749706,79.548233,48.277245,210.766525,61.434586,95.477287,85.088577,107.306473,57.648014,33.326797,43.040001,15.912771,57.444122,253.690002,285.859985,55.759571,55.010212,47.775723,53.871925,170
