"","GOOGL","GOOG","V","UNP","MA","BAX","BAC","RTX","PFE","UAL","CRM","ALGN","ABT","LLY","T","TRV","INTU","SYK","BLK","MDLZ","CCI","CNP","TJX","LUMN","PNC","ALB","EW","SO","FDX","CAG","FISV","CF","BSX","MGM","NOC","AEP","GPN","BR","MSCI","CPRT","EXC","SBAC","SPG","RSG","APH","HBAN","SYY","NTAP","WELL","HOLX","LEN","AMCR","CDW","MAA","AEE","OXY","TSN","CMS","CFG","GL","CAH","CTXS","PHM","NWL","L","DXC","NRG","GPS","CL","CPB","WY","PVH","CE","DVN","LNC","DISH","ROK","RCL","MTD","GIS","NWSA","IPGP","MTB","PRGO","CVX","OKE","ETN","DFS","WRK","MHK","TSCO","DISCA","HES","BIO","REGN","PAYX","CVS","VIAC","PGR","LH"
"2018-10-11",1090.73999,1079.319946,131.432526,143.54248,191.699081,68.010216,26.610088,76.033081,36.247021,80.120003,139.240005,312.859985,65.196114,102.055809,26.524652,116.239891,196.783234,163.554291,388.086151,38.803402,96.185242,24.624451,52.220806,15.833419,119.079208,90.146545,46.59,38.595684,209.141251,31.914593,75.900002,47.01849,36,25.165998,284.193207,65.062279,111.915161,110.324516,147.490997,49.049999,38.873772,144.666,146.310837,66.62368,40.990635,12.882992,63.738804,67.525406,54.74506,39.34,42.379662,8.18182,77.812592,86.868736,59.602718,68.545418,56.454502,45.331619,32.457718,81.646095,46.341831,98.693886,22.487257,15.370385,46.532913,82.323799,33.751617,24.792948,58.032463,34.021324,25.979906,123.918129,91.930962,32.581711,58.532917,31.870001,161.241348,112.129112,554.450012,38.793785,12.263398,131.860001,147.731995,66.521095,103.902504,51.679623,74.321266,69.369507,38.043678,157.220001,82.256866,31.02,62.265892,275.309998,371.670013,61.636192,66.822136,50.497242,58.989578,168.25
"2018-10-12",1120.540039,1110.079956,137.653778,144.070999,201.268738,69.056976,26.70392,76.185898,37.068314,80.18,146.740005,327.5,66.373672,104.486382,26.942366,115.622757,207.696579,165.803238,397.396271,38.737457,95.883743,24.796778,53.034939,16.242224,112.429016,90.843941,47.796665,38.631138,212.584946,32.344757,77.139999,48.213959,36.990002,25.650894,288.728973,64.769936,116.460037,111.868843,149.874725,50.380001,39.037529,145.613052,146.980545,67.127403,41.365223,12.593782,64.045921,70.227875,54.629765,40.040001,42.223099,8.18182,79.748962,86.633408,59.379341,68.930542,56.51075,44.999992,31.685545,82.036835,46.431763,99.099831,22.082085,15.239907,46.099499,84.039886,34.117466,24.830193,58.209312,33.98468,25.597044,125.662758,92.276962,33.115108,58.725006,32.919998,163.311188,114.240234,558.150024,39.020126,12.379273,137.580002,145.954956,66.873772,103.323456,51.521141,74.545555,69.706154,38.642223,156.119995,83.646629,31.76,62.893303,281.679993,384.160004,62.302483,68.091209,50.96637,58.892677,169.860001
"2018-10-15",1102.439941,1092.25,134.872391,143.636871,197.425125,68.688683,26.197237,76.597298,36.509491,81.339996,141.949997,317.429993,65.770538,104.618797,27.034264,115.379631,204.715759,164.223145,396.690063,38.662094,96.395378,24.987242,53.553463,16.281532,113.641441,91.761093,47.263332,39.198467,212.604187,32.994576,76.75,46.705833,36.43,25.980621,291.813263,64.879555,114.564682,110.343575,147.140732,50.220001,39.146702,147.112473,146.843201,67.07988,41.044159,12.471088,64.176208,68.776207,54.895828,40.130001,42.115456,8.261772,79.235817,88.199219,59.397961,64.703003,57.269966,45.147388,31.457396,81.851242,46.341831,98.50058,22.130322,15.16162,46.138901,83.800201,34.333225,25.249147,58.218616,34.6259,25.542351,126.20108,91.594322,32.645,58.340824,33.68,159.748062,113.021545,555.97998,39.445633,12.543428,135.690002,146.406097,68.456001,102.595276,51.35474,73.975517,69.210518,38.406433,155.330002,83.55011,32.299999,62.398979,277.779999,377.549988,62.083435,66.703445,51.003902,58.346558,169.529999
"2018-10-16",1133.079956,1121.280029,139.304916,144.542892,204.777298,69.551277,26.7696,77.878517,37.195324,83.519997,147.440002,334.940002,67.924576,105.006538,27.059322,116.651337,210.736221,169.738937,379.092041,38.888184,97.665298,25.168633,54.396671,16.509521,113.823769,92.802414,49.006668,39.455532,217.567719,32.831627,78.860001,48.09441,38.110001,26.775846,298.010406,65.500755,118.970627,113.108131,152.024948,51.080002,39.537891,150.811752,149.479172,68.419952,41.987919,12.514908,65.274353,71.140877,55.977776,41.27,43.152687,8.261772,81.772446,89.957336,60.291435,65.491196,58.141674,45.773796,31.334557,82.779243,47.349068,100.655968,22.78632,15.657436,46.355606,86.340759,35.336952,25.37018,58.274467,35.175518,26.18045,129.321457,93.53936,33.521927,58.971985,34.150002,163.008743,116.6968,573.590027,40.169907,12.688272,140.380005,146.148331,69.342453,103.095352,53.454575,75.003479,70.697411,39.095665,156.25,85.779549,33.060001,62.55109,289.309998,398.519989,62.877491,67.306038,51.651299,61.896324,173.699997
"2018-10-17",1127.589966,1115.689941,140.002716,141.466125,204.383087,70.21035,27.116766,76.444481,37.737209,88.489998,147.009995,332.829987,67.235275,107.427658,27.209696,118.231636,214.570114,170.834335,382.669189,38.775143,97.564796,24.996311,53.694,16.627451,116.084755,92.019028,49.543331,39.278244,214.951294,32.500175,79.059998,47.358738,38,27.076483,295.537231,65.519051,118.970627,113.260651,153.027145,50.990002,39.110313,150.279053,148.328598,68.391434,41.754417,12.611311,65.497696,72.190826,56.217228,41.59,42.154602,8.261772,81.239952,89.838295,60.272831,65.31205,58.085438,45.939606,31.492495,83.844032,48.131477,101.603203,22.014553,15.439975,46.611717,85.775131,35.196247,25.258459,59.149372,33.270176,25.806707,127.566879,93.277527,32.545551,60.042206,34.439999,162.110901,115.718018,578.690002,39.889252,12.755867,139.940002,149.067047,70.409996,102.902336,53.105911,74.582924,70.968597,39.131943,155.949997,84.988136,33.049999,61.581429,287.690002,399.059998,62.877491,67.890343,52.411297,62.213432,174.089996
"2018-10-18",1097.910034,1087.969971,136.897003,140.173096,200.677429,68.300987,26.506876,75.780365,37.254581,87.089996,142.839996,323.059998,65.234406,107.162857,27.151218,117.016014,208.539825,167.800217,371.538025,38.662094,97.409485,25.177708,53.131859,16.54097,113.249428,91.398041,49.106667,39.269375,209.01619,32.619862,78.5,46.733414,37.529999,26.504307,294.295868,65.482498,117.035599,113.050911,149.59256,49.759998,39.192192,151.235916,148.637695,68.381935,40.708485,12.453561,65.655914,71.250435,56.279301,41.099998,41.547348,8.261772,80.659058,89.957336,60.440357,64.398483,58.497849,45.875118,30.641352,82.955086,48.041534,99.960068,21.647968,14.448339,46.05024,84.758911,34.577114,23.796762,58.690269,33.590778,25.3965,125.91198,90.864937,31.731915,58.359123,34.400002,157.12999,111.918007,566.349976,39.518059,12.688272,138.570007,148.026627,68.865875,103.060242,53.026676,73.24659,70.080208,38.714771,152.289993,84.592453,33.130001,60.944515,284.420013,395.220001,62.092567,68.045563,52.702156,63.244011,172.399994
"2018-10-19",1105.180054,1096.459961,137.673447,140.342987,200.125488,67.322075,26.572559,75.627541,37.677933,87.43,140.490005,312.790009,64.707863,105.848267,27.460325,117.885628,206.99057,163.767548,373.191925,39.378056,97.692703,25.504219,51.9785,17.28783,114.106422,91.359833,48.473331,39.951935,211.430649,32.997341,78.529999,46.567886,36.540001,25.844852,293.789825,66.925888,115.606644,111.497063,149.6996,49.279999,40.147427,152.291458,150.063049,68.524483,40.363083,12.444796,66.167755,70.821327,57.175026,40.830002,39.99007,7.995262,78.132103,91.028709,61.473446,64.649277,58.516602,46.685768,31.913683,84.039398,47.834694,97.331062,20.818317,14.744088,46.296509,84.653442,34.5396,23.536079,60.451717,34.744984,26.016369,120.837616,93.155975,31.587271,58.542068,34.91,154.719879,110.526588,558.340027,40.323807,12.678617,132.259995,149.739166,68.522743,103.648064,53.716061,72.227982,71.099533,38.52433,150.309998,83.830009,33.400002,60.421677,280.959991,389.829987,62.010422,67.726006,53.668568,62.142971,172.600006
"2018-10-22",1111.369995,1101.160034,138.223816,138.568695,201.544724,66.895622,25.690559,74.287552,37.56786,88.610001,142.949997,314.220001,65.59819,105.952309,27.29324,116.015472,209.118362,162.623672,364.56012,39.038914,96.642044,25.223057,52.6521,16.737511,110.733162,92.917061,49.77,39.863297,210.083954,33.356411,79.400002,45.114941,36.619999,25.311464,292.911377,66.825409,115.93409,112.755402,152.170914,50.48,39.574284,151.492432,147.581589,68.153847,40.241463,11.971543,65.879257,73.332062,56.172882,40.580002,38.560097,7.995262,79.535957,88.821884,61.101154,64.747787,57.954216,46.501526,31.387201,82.701103,46.773502,98.983856,20.143032,14.196075,45.872944,85.008156,34.69907,24.355373,59.627209,34.763306,25.168604,121.206482,92.809967,31.523991,57.060226,34.66,154.266205,109.979607,558.109985,39.970734,12.736553,130.800003,145.476181,67.903175,102.832138,53.074226,71.545792,69.50042,36.520123,148.380005,84.341522,33.380001,59.832291,278.480011,387.799988,61.672714,66.502609,53.293266,61.887527,169.350006
"2018-10-23",1114.910034,1103.689941,136.729904,135.831619,199.504654,66.614555,25.352772,76.4151,37.339252,86.330002,140.660004,311.690002,65.64608,104.401276,27.585638,115.763016,204.803986,161.528259,360.035126,38.869343,96.98922,25.096079,51.808891,16.902607,109.675613,91.86618,49.433334,39.650543,210.064728,33.522133,79.360001,43.395321,36.029999,24.555031,290.399994,67.090332,114.058594,111.420784,150.808777,49.849998,39.601574,151.887024,148.277069,67.431534,40.241463,12.12053,66.540001,70.65699,56.917835,40.200001,39.862743,7.995262,80.513809,89.307198,60.952244,63.269928,58.254154,46.308083,31.799618,82.202896,46.611626,98.780876,21.609379,14.291763,45.488781,83.944008,33.939236,24.550886,59.402344,34.827419,25.843172,120.139763,93.595474,30.493382,56.575413,31.77,151.761581,110.209915,542.210022,40.278545,12.639992,132.289993,146.203568,68.408348,99.48951,52.218452,68.695564,69.210518,37.726269,151.210007,84.438034,32.779999,58.396851,276.350006,380.690002,60.376648,66.603714,52.786602,61.165241,168.600006
"2018-10-24",1057.119995,1050.709961,131.95343,132.556671,192.862015,65.412712,24.573986,71.742752,35.967613,82.190002,133.259995,290.829987,64.085579,100.552071,25.363419,113.668411,197.508804,158.203293,351.830872,38.925869,97.555664,25.313751,51.479359,16.383736,106.57589,89.458702,46.786667,40.79406,201.234253,34.203442,77.169998,40.728516,35.68,23.478567,272.963745,69.027023,109.543488,107.226303,144.669388,46.330002,40.502232,152.370377,149.410477,65.796829,40.654972,11.533346,66.98671,67.74453,58.345661,38.759998,38.041,7.995262,77.909416,90.73568,62.162163,61.111385,57.841728,47.625378,30.737877,79.057396,44.606144,96.586815,21.358553,13.865531,44.158985,70.224976,33.610924,24.355373,60.564159,35.175518,25.961674,118.823822,87.30217,29.046911,53.5294,30.07,145.637054,102.648277,524.030029,40.577312,12.408241,129.630005,142.391724,66.149361,96.690826,50.427647,65.779892,67.658157,36.302467,147.509995,81.243484,29.82,55.288303,267.279999,351.390015,58.560322,64.17675,49.990582,59.66782,155.300003
"2018-10-25",1103.589966,1095.569946,138.105865,136.048721,201.249023,65.751938,24.949303,73.112122,36.755035,85.599998,140.800003,232.070007,64.784431,102.036888,25.045956,113.369202,203.617523,160.209915,364.188507,38.624409,98.076416,25.168633,51.610203,16.564556,109.064789,91.149666,47.783333,40.129227,205.639893,33.485306,78.889999,41.271072,36.389999,24.535637,257.800171,67.181664,113.264717,111.172951,145.301804,48.41,39.892696,154.017776,155.257736,64.969971,41.861443,11.910197,66.735435,69.607048,58.780216,38.98,39.363224,7.995262,78.441917,91.59642,61.138397,61.487556,57.81361,46.750256,31.492495,81.147903,45.541439,98.635895,22.342554,14.265664,45.06522,72.803879,33.657818,24.783642,59.79586,34.763306,26.390116,120.329185,90.154259,29.697817,54.526451,30.25,148.850555,103.579094,536.400024,40.260441,12.417898,133.309998,145.807648,66.349533,97.892769,51.19627,67.471336,68.471748,37.680935,151.070007,85.962914,30.940001,56.077332,270.730011,336.940002,59.25399,64.967369,51.30415,60.742451,156.639999
"2018-10-26",1083.75,1071.469971,135.373627,134.717957,194.636032,65.034721,24.761644,72.4245,36.06921,84.629997,135.520004,230.130005,64.133453,100.618271,24.302429,113.415955,198.087341,155.469604,359.514862,37.785976,94.595573,24.642588,51.629593,15.228071,108.900696,90.987251,46.713333,39.765781,202.513641,32.610657,77.900002,40.811283,35.830002,24.186512,257.666504,66.450836,111.180832,108.85643,138.89975,47.259998,39.683456,149.164337,154.347595,66.471611,41.409016,11.927724,64.957932,65.571587,57.778088,38.220001,40.930313,7.995262,77.134857,89.618523,59.937775,60.824768,56.679459,45.368477,31.466177,80.776695,44.893932,97.244087,23.085377,13.595877,44.523449,70.100342,33.357632,25.211905,55.823212,33.645748,24.14764,118.185799,90.267105,29.272919,52.943977,28.26,152.470413,98.905846,535.580017,39.400372,12.23443,134.759995,145.964172,64.786354,97.848892,50.18993,67.293793,63.047871,37.680935,115.029999,87.671173,30.129999,55.240776,268.790009,335.820007,58.423416,64.461746,50.506626,59.993725,154.529999
"2018-10-29",1034.72998,1020.080017,132.022232,133.396622,188.279221,64.976555,24.968071,71.166786,36.602627,84.989998,130.990005,217.940002,64.439796,101.573463,24.761911,114.379089,196.763626,156.797668,362.971283,37.785976,96.888733,24.687933,52.530952,15.534676,111.371346,90.910828,46.406666,40.678818,203.004181,33.107822,77.18,41.225094,35.380001,23.497961,244.737335,67.638443,108.005371,108.008018,139.13327,47.040001,40.101944,152.66629,155.29213,67.393509,41.574417,12.164351,65.441856,65.653755,58.514168,37.900002,40.166359,7.995262,76.157021,91.20269,60.682331,59.526051,57.701138,45.865921,31.729408,81.118584,45.181713,97.920647,22.593376,13.395808,44.621956,66.66819,33.21693,25.733278,54.230408,34.433533,24.092943,118.026283,88.226479,28.007261,52.825069,28.030001,150.013046,95.499268,533.77002,39.961685,12.041307,131.330002,148.744827,65.072289,95.567841,50.102776,66.377983,63.515438,37.127724,116.279999,90.682343,30.360001,53.387062,265.920013,336.179993,58.341267,64.847847,50.788109,60.663162,158.110001
"2018-10-30",1049.51001,1036.209961,130.479156,138.05899,185.017044,66.546722,25.127583,72.065994,36.314754,85.849998,132.169998,223.009995,65.100372,102.462479,25.455315,117.698616,198.852173,157.078812,375.217438,39.679512,100.05896,24.760496,53.388695,16.084991,113.74173,92.78331,47.52,40.616768,208.285172,33.494507,77.940002,42.530907,35.91,24.428961,249.320816,67.866837,109.811409,108.913635,140.602402,48.5,40.374866,160.025391,161.208099,68.419952,43.043575,12.339628,67.014618,69.8992,61.626999,38.650002,42.154602,7.995262,77.706093,91.568962,60.496201,60.502335,58.207283,45.921188,32.118416,82.818314,46.377804,98.152626,24.021139,13.88293,45.429684,68.125404,33.517105,26.515327,56.394749,35.028954,23.910633,117.697296,89.975578,29.218679,53.876995,29.450001,154.77655,97.696747,541.070007,41.192944,12.379273,141.800003,150.264053,66.521095,97.252312,50.134468,65.742516,64.693741,38.850807,123.940002,90.141869,31.25,54.261635,269.5,339.700012,58.9893,66.548576,52.76783,61.473526,158.419998
"2018-10-31",1090.579956,1076.77002,135.481766,138.002365,194.8134,60.585991,25.803156,73.000465,36.458694,85.510002,137.240005,221.199997,66.000298,102.55706,25.630754,117.006676,206.892532,157.253296,382.269684,39.54763,99.346344,24.497475,53.248158,16.226501,117.142303,94.789528,49.200001,39.916477,211.950073,32.776379,79.300003,44.16777,36.139999,25.87394,250.132477,67.017235,113.354057,111.478004,146.313705,48.91,39.856312,159.976044,157.576065,69.075737,43.539787,12.558726,66.381798,71.661278,58.593967,38.990002,42.095837,7.995262,87.145844,89.472023,60.105297,60.072414,56.163937,45.617191,33.020157,82.701103,45.505459,99.041855,23.702785,13.813342,45.863094,69.822304,33.977146,25.416729,55.795101,34.268642,24.275257,120.418915,91.160469,29.291006,55.056984,30.74,155.693344,100.498787,546.820007,39.653862,12.736553,133.550003,152.298859,67.007202,97.95417,51.980728,66.976059,65.151955,38.968704,124.730003,88.684555,32.389999,54.565838,272.850006,339.23999,60.296696,66.548576,53.809299,61.39426,160.550003
"2018-11-01",1085.97998,1070,138.410568,138.908432,196.823929,61.128754,26.094028,74.981071,36.97517,88.040001,139.589996,230.949997,67.158714,102.008514,25.472021,117.072121,208.226044,161.470108,383.728424,39.915031,99.876251,24.66073,53.374157,16.179333,118.281929,100.712669,50.493332,39.80125,215.509201,32.794788,74.910004,46.94492,36.990002,27.057083,260.827179,66.66095,113.8899,111.258736,143.307251,50.16,39.710751,161.613586,155.961838,68.391434,43.710056,12.602547,66.809883,72.574287,59.862179,40.09,43.134026,7.995262,86.390671,89.91156,59.891232,61.218861,58.450981,45.104992,33.073208,83.365349,47.313091,99.708755,23.789612,14.396144,46.454117,68.623932,34.803337,25.3888,56.291683,34.754139,24.813087,125.423485,93.605446,29.706861,55.852795,31.68,163.849945,104.068481,559.690002,40.124638,12.678617,141.690002,151.00061,69.161339,97.533058,51.35474,68.91983,65.563438,40.592014,131.710007,89.19606,33.049999,54.984108,275.339996,355.109985,59.836342,68.405563,54.878922,60.812912,164.380005
"2018-11-02",1071.48999,1057.790039,137.378601,140.210861,194.862686,60.266163,26.169086,74.892914,36.348618,88.68,136.789993,229.75,67.196999,100.958748,25.497084,116.791588,208.833969,160.306839,380.727356,39.54763,99.894508,24.452124,53.059166,16.485935,118.409554,101.687134,50.93,39.659412,213.219818,32.223965,74.989998,45.685089,36.810001,27.318928,261.447815,66.405167,113.691429,110.877411,140.213257,50.290001,39.483307,162.639511,154.905716,68.077805,43.977619,12.52367,66.344566,72.044746,58.407738,40.130001,42.38966,7.995262,85.238533,88.327423,59.202507,61.183033,57.701138,44.668884,33.170456,82.769493,46.260891,99.322151,23.413376,16.5186,45.597134,67.713165,35.131931,25.98465,56.488445,33.783154,25.095678,125.802322,95.523842,29.182512,57.90176,30.93,163.008743,101.525551,567.789978,38.178154,12.71724,145.830002,151.166321,68.122406,100.65638,50.210491,68.443237,64.282265,40.510399,131.779999,90.537567,32.310001,53.56768,269.769989,352.589996,60.296696,67.192055,52.702156,60.231548,162.479996
"2018-11-05",1055.72998,1040.089966,137.39827,140.220306,195.118927,60.576298,26.328602,74.787117,36.848171,89.470001,135.440002,228.119995,67.388458,104.164833,25.588982,118.315773,210.265594,161.237457,381.879486,40.235332,101.438522,24.932819,53.441998,16.509521,119.047722,101.467407,49.916668,40.111496,214.133652,32.223965,76.709999,45.510372,36.360001,26.785543,266.833435,67.145126,110.734276,111.134811,141.156998,50.360001,40.192924,164.365845,157.258347,68.391434,43.783024,12.593782,60.081436,73.149483,60.110489,39.990002,43.476826,7.995262,84.919022,89.151543,60.170452,62.651924,58.151043,45.188507,33.356113,83.88311,46.845451,99.960068,23.866785,17.371054,48.069569,68.844437,35.958126,25.844995,56.432228,34.561775,25.177719,126.839127,95.307526,29.92383,58.981133,30.969999,163.53804,101.544746,573.97998,38.902428,12.707585,141.179993,151.645111,68.799164,104.34993,51.350723,68.91983,64.693741,41.145218,127.93,90.57618,33.200001,55.744606,276.23999,354.929993,61.024059,67.74366,53.762386,61.420681,163
"2018-11-06",1069.569946,1055.810059,138.371262,141.730392,196.272049,61.47768,26.469343,75.192635,36.416359,89.639999,133.949997,229.369995,67.934158,100.154854,25.86467,120.251396,209.539963,161.625214,384.137238,40.932465,101.602966,25.213987,53.088245,16.627451,120.123512,102.97686,50.91,40.483807,218.135269,32.279205,77.510002,47.487476,36.849998,26.552795,269.984528,68.012993,111.270134,100.353073,143.774277,50.029999,40.311188,163.961426,157.670547,68.724075,44.026268,12.78659,59.979061,73.332062,61.298862,40.470001,43.07526,8.519397,85.21917,89.600204,60.561344,65.688232,58.132305,45.559666,33.356113,84.693886,47.24115,100.887947,24.01149,17.353662,48.768932,69.227913,35.629536,25.938099,56.694572,35.148041,24.78574,124.85524,97.094254,29.770147,59.036015,31.49,167.356445,101.832634,577.030029,39.67197,12.813806,141.389999,151.175537,70.39093,104.314835,51.141953,70.349625,65.058434,42.378578,126.550003,89.929543,33.290001,55.763618,278.880005,357.609985,61.852684,71.613945,54.222141,61.464725,164.729996
"2018-11-07",1108.23999,1093.390015,142.292694,144.278625,205.230667,61.545517,26.778982,76.726593,37.593266,92.160004,141.789993,245.309998,69.408493,103.767616,25.981627,121.822327,217.56073,164.552704,394.636627,41.130287,102.078056,25.685614,53.713379,16.879021,121.50927,103.167931,52.619999,41.671631,222.473495,32.02142,79.209999,49.243893,37.950001,27.086178,273.011536,68.634201,114.157837,103.603806,147.743958,50.799999,40.638691,168.30188,160.795944,69.731522,44.721924,12.847938,61.840324,75.614563,61.281124,41.259998,42.08604,8.519397,87.329803,90.094688,61.464138,66.028587,58.151043,46.051449,33.71859,85.670746,48.248386,102.482735,24.214081,17.545031,48.995487,60.599594,36.052017,25.509832,57.462872,35.129711,25.077446,123.828407,99.971832,30.610907,60.216011,32.119999,169.152176,104.625053,592.719971,39.699131,12.968303,143.149994,152.335663,71.620506,106.04319,51.447086,70.480453,66.152573,42.442051,126.389999,92.409897,33.080002,57.874012,283.170013,364.25,63.049595,72.413734,54.240906,64.406715,170.990005
"2018-11-08",1094.630005,1082.400024,142.73497,143.825623,205.841705,61.904133,27.088623,77.19088,37.414082,92.559998,141.869995,245.669998,69.848877,104.127014,25.931505,122.486237,218.894287,166.045609,391.533295,41.394066,101.840508,25.449797,53.829685,16.572414,122.384499,101.142578,52.383331,41.290466,220.665131,31.726797,79.800003,49.354244,38.439999,26.135786,271.216278,68.366905,112.838036,102.497971,147.899597,50.439999,40.711479,169.1996,160.813095,70.358788,44.867874,12.909285,61.942684,75.632828,61.59547,42.459999,41.038055,8.661534,88.811119,91.468239,61.706127,65.052307,57.644894,45.93082,33.860035,85.465614,50.478691,103.478287,23.374786,17.579823,48.699989,60.64753,34.72823,25.91017,57.059982,34.99231,24.840435,125.892044,98.664696,29.580297,60.353203,32.16,163.735535,103.339203,595.309998,40.233284,13.653895,140.990005,154.10347,59.934757,104.718422,51.366783,69.377739,66.592094,42.446632,127.230003,93.249557,33.799999,56.30547,283.200012,363.339996,63.528358,73.590439,54.344109,64.706192,171.460007
"2018-11-09",1077.02002,1066.150024,141.457275,141.805893,202.648544,61.526134,26.760218,76.820625,37.780972,92.349998,136.919998,235.960007,69.686111,106.122536,25.639105,122.523651,217.845078,166.006805,384.620453,41.733204,101.292351,25.513287,53.926605,14.866436,122.375381,97.808426,51.060001,41.49435,215.855499,31.66235,80.239998,48.020844,38.599998,24.768389,272.83963,69.42691,111.309845,102.202461,145.739624,50.27,40.975307,169.189697,162.015213,71.033585,44.337612,12.856701,62.175354,74.555504,62.403816,41.779999,41.038055,8.617115,88.181801,92.045113,62.655441,65.876335,58.188538,46.524677,33.647854,84.908806,49.741253,103.429962,23.577375,17.310167,48.847744,59.439568,35.939346,25.584312,59.777115,35.697651,24.457575,121.03701,96.633476,29.842464,59.529964,31.73,160.85614,102.840187,608.030029,41.020924,13.750456,137.789993,153.50502,61.069016,104.850021,50.660168,68.620789,65.984245,41.95211,125.650002,93.741737,32.98,56.229427,276.420013,356.660004,63.546761,73.388199,53.99696,64.468376,170.149994
"2018-11-12",1049.359985,1038.630005,137.319611,139.465302,196.262192,59.665234,26.037729,75.404228,37.635925,91.199997,130.5,217.289993,67.551216,107.058815,25.714293,118.792671,208.72612,164.80481,376.694885,41.874519,100.250816,25.48608,52.889553,15.118006,121.044319,93.69088,49.266666,41.565262,211.267151,32.454144,78.589996,47.147232,36.93,24.419262,265.028656,70.23806,108.422142,101.277771,144.046692,49.27,41.593937,169.574417,161.354034,70.976547,43.028984,12.769062,62.696495,72.008232,62.754101,40.970001,39.843155,8.528281,86.351944,92.466339,63.65131,64.631363,57.748001,47.044292,33.258858,83.892868,50.298824,102.018814,23.162556,17.605921,48.040009,59.449154,37.366409,25.519142,57.481609,35.880856,24.612543,119.471825,94.009819,28.522564,58.450596,31.65,157.720184,100.4412,595.419983,41.3559,13.219364,129.110001,152.041061,62.508293,102.990059,50.098072,67.76104,64.843361,41.018005,121.529999,92.834541,32.41,54.622864,269.880005,346.559998,62.570824,73.85704,53.602886,63.332104,167.5
"2018-11-13",1047.969971,1036.050049,137.319611,140.239182,195.306183,61.089993,26.04711,75.886162,37.132519,92.599998,132.160004,219.320007,66.52684,106.292763,25.33835,118.577591,208.696732,162.681854,378.450958,41.525959,101.118759,25.594915,52.094807,14.772096,123.615257,94.770432,49.413334,41.902111,214.037445,32.398895,77.660004,45.556347,36.66,24.952644,261.295105,70.450073,107.727509,100.496063,143.715912,48.82,41.766792,170.136719,162.161163,70.90052,42.727371,12.821646,62.221878,72.026489,62.493637,40.330002,40.411213,8.661534,86.787621,92.997437,64.060822,63.395336,54.523632,47.044292,33.320747,84.791588,51.018284,102.473068,23.52914,17.858177,47.92181,59.477917,36.990871,25.193287,57.95945,35.954136,24.293489,120.060013,94.179092,27.934937,59.621433,31.950001,158.651428,101.947777,589.25,41.174828,13.190397,132.850006,154.223175,62.327179,101.200302,48.989952,67.574135,65.404457,41.512543,123.25,92.429199,32.110001,53.196934,268.829987,342.100006,62.37748,74.27993,53.452763,63.059029,164.440002
"2018-11-14",1054.579956,1043.660034,137.093567,140.210861,194.724686,61.865364,25.531044,75.750984,36.612041,91.790001,129.350006,219.990005,66.450249,104.375587,25.488729,115.052345,205.304077,160.917557,373.498596,41.224495,100.771591,25.153402,51.204754,14.992218,122.284203,95.477379,49.549999,42.017345,216.586563,30.051153,77.75,41.661293,36.209999,25.156301,258.506805,70.173538,106.477188,100.572327,144.163452,49.82,41.450546,169.712555,160.907547,70.986061,42.14846,12.67266,61.858944,71.24131,62.96067,39.82,40.754013,8.67042,84.454308,91.880287,63.977043,63.547585,55.076653,46.886555,32.012321,84.449684,51.539883,102.231445,23.673849,17.927769,46.779171,59.113609,36.652882,25.007084,58.530991,35.871693,24.3573,120.698044,95.100662,27.609482,58.63353,32.099998,158.803497,102.206863,581,41.011864,13.335239,134.949997,152.18837,60.487587,101.524918,48.476051,67.620865,64.703094,41.723164,121.410004,90.904312,31.92,53.253967,268.279999,337.290009,61.429161,73.47094,53.443375,57.078167,163.869995
"2018-11-15",1071.050049,1064.709961,139.653519,142.919586,197.809494,63.803802,26.178474,76.681946,36.868011,91.980003,132.490005,222.770004,67.713974,106.647301,25.162918,117.436783,210.363586,163.554291,378.051361,41.394066,101.03653,25.235844,51.039387,14.90574,124.618149,98.114136,51.040001,41.822334,219.135651,29.848602,79.709999,43.1231,36.470001,25.602404,260.063263,70.781906,108.580925,100.944115,148.138962,50.799999,41.753044,167.867828,158.321228,71.89846,42.703041,12.953103,61.626286,62.887367,62.412796,41.34,38.716805,8.839208,85.741974,90.653275,64.582031,65.016487,55.329723,46.997898,32.339424,84.518059,51.827663,104.048546,23.259026,18.597555,47.429298,59.698418,36.803097,24.411232,58.465405,35.835049,24.257029,116.989464,96.341949,27.681805,58.231064,33.119999,164.115631,105.421516,592.440002,40.948498,13.10349,138.75,154.950577,60.535248,103.606812,49.271004,69.134781,66.133865,41.604115,123.730003,90.045364,31.76,54.394726,273.220001,341.649994,62.552422,73.397385,53.762386,58.399418,164.300003
